Nanoparticle,Material_Type,Band_Gap_eV,Quantum_Yield_%,Exciton_Binding_Energy_meV,Plasmon_Resonance_nm,Electron_Mobility_cm2Vs,Quantum_Confinement_Size_nm,Spin_Orbit_Coupling_meV,Surface_Area_nm2,Volume_nm3,Aspect_Ratio,Defect_Density,Temperature_K,Dielectric_Constant,HOMO_Energy_eV,LUMO_Energy_eV,Fermi_Level_eV,Work_Function_eV,Absorption_Peak_nm,Emission_Peak_nm,Stokes_Shift_meV,Radiative_Lifetime_ns,S1_S0_Transition_eV,T1_S0_Transition_eV,Singlet_Triplet_Gap_meV,Hole_Mobility_cm2Vs,Conductivity_Scm,Carrier_Concentration_cm3,Crystal_Structure,Lattice_Parameter_A,Density_gcm3,Synthesis_Temperature_K,Precursor_Concentration_M,pH,Reaction_Time_h
Graphene Quantum Dots,Quantum Dot,0.5788166005094467,94.49853603993886,164.85066860715557,,525.0,1.6,15,8.042477193189871,2.1446605848506324,1.0645744269023603,0.8721857837765178,315.0,5.2081689510983535,-4.308918583623097,-2.949340414635715,-3.90340360992771,4.871530810127692,462.2382445290997,630.9097246294876,87.83436109445393,10.068367090251158,0.3425454469853714,0.08497024667346295,617.1700482591428,52.5,0.0022116242422566914,7.16208024177542e+17,HCP,4.989874643376386,3.861921955589426,319.7444763328758,0.5105309393058705,8.863467739629254,0.5001258617035025
Graphene Quantum Dots,Quantum Dot,0.5587939065309884,85.49853603993886,164.85066860715557,,475.0,1.6,15,8.042477193189871,2.1446605848506324,1.7389685138641515,0.5109427404067779,285.0,8.719139651180612,-4.042589462503661,-3.5439875987058307,-3.7963196235312333,4.892683712243153,385.1283109608959,560.1001737759213,63.746210363246,26.026908878124832,0.5201537262628723,-0.0609890285285692,335.7805653965198,47.5,0.002252884846725734,1.304362389267926e+17,HCP,3.9837082407539044,16.334356519691617,446.1795326237245,0.070939816811779,4.84755166528634,2.2041920630876874
Graphene Quantum Dots,Quantum Dot,0.5708617062614858,89.99853603993886,204.85066860715557,,500.0,2.0,15,12.566370614359172,4.1887902047863905,1.8732970127419757,2.100862000878536,300.0,2.1348300766408848,-4.797040310642945,-3.2862874841618286,-3.88137592430998,4.400536917072026,598.9968251090812,579.7001842539078,154.8912626238282,99.50469258926519,0.5290315084569367,0.04946676772493949,633.2244994177468,50.0,0.007399906255835264,2.9791067769373056e+17,Wurtzite,3.2898553001487048,18.094625743512182,511.79968223792434,0.02533023129960587,3.323769345535013,17.835834233679016
Graphene Quantum Dots,Quantum Dot,0.5359574159581663,94.49853603993886,204.85066860715557,,525.0,2.0,15,12.566370614359172,4.1887902047863905,1.9274616736456012,2.0693233698910802,315.0,4.403294625736978,-4.0294908435404055,-4.01893974756361,-4.829763571417468,3.8874779830815958,431.44611096002575,402.3763136038633,103.34231051469277,96.83820789236098,0.5501692655064322,0.0398503815868248,525.6385631486403,52.5,0.002993009861635994,6.554233189338479e+17,Perovskite,3.607553615800797,14.19849286091148,739.8329820971142,0.12626077185997484,8.521436321369443,6.486169956957607
Graphene Quantum Dots,Quantum Dot,0.5842001560960772,85.49853603993886,204.85066860715557,,475.0,2.0,15,12.566370614359172,4.1887902047863905,1.2072748746921307,0.4642632070854218,285.0,7.4064497381896555,-5.580330867335496,-2.503792447158032,-4.399566270029584,4.549630809055324,551.3938036845849,427.8066351337477,262.5371014826484,14.477984475438618,0.5975886069554309,0.07541213666164262,389.7242770272832,47.5,0.0007037662598974891,6.7391395068122184e+16,Wurtzite,4.537414175155728,14.132964369361625,794.7211432073542,0.9964106318752625,6.391336096998243,18.076450137473806
Graphene Quantum Dots,Quantum Dot,0.5695041615385609,89.99853603993886,244.85066860715557,,500.0,2.4,15,18.09557368467721,7.238229473870882,1.2459954101637956,1.8123931325236933,300.0,3.0834410216259704,-5.267438287408022,-2.736279002708697,-4.128071678729475,4.246431896258664,344.2007498260398,499.2014284825291,201.29697352881405,58.67916975010189,0.620665344388805,-0.08124360447684942,529.2884591926796,50.0,0.0039461728257878205,4.412736137125615e+17,Perovskite,6.162746581984043,5.650448751132976,463.262601358531,0.17473640855783318,9.512661316357725,23.95921140892111
Graphene Quantum Dots,Quantum Dot,0.5282610340574735,94.49853603993886,244.85066860715557,,525.0,2.4,15,18.09557368467721,7.238229473870882,0.8706411543940382,0.12957287036557003,315.0,9.024751235869331,-4.693814642876827,-3.8870148611891775,-4.285636039602344,4.727888250479953,556.2305576709591,362.52799144985914,285.4839289048874,58.43691156380387,0.4371744499973862,-0.08386107458981212,623.2920150503822,52.5,0.005742278266311099,9.21925460231849e+17,Wurtzite,5.129582727314348,9.771970983327313,346.1777282133402,0.8538156205631903,4.378008393599449,14.776486369731794
Graphene Quantum Dots,Quantum Dot,0.5225110326425537,85.49853603993886,244.85066860715557,,475.0,2.4,15,18.09557368467721,7.238229473870882,1.0236851374468945,1.761095487900369,285.0,3.749542974958276,-4.6018075287392035,-3.2568285345368273,-4.608546573628738,4.555252018133892,312.43414037796185,515.9331564972356,122.3561118496071,24.672217376180868,0.5487951291427534,0.09225368883287294,533.4058287314854,47.5,0.007446274296304553,1.1107513295954568e+16,HCP,4.575866272892753,13.935934520676673,519.4022704605504,0.09256632563547922,6.861288329082432,6.05892646717589
Graphene Quantum Dots,Quantum Dot,0.571985547307131,89.99853603993886,304.85066860715557,,500.0,3.0,15,28.274333882308138,14.137166941154067,0.906879153218989,2.228869060845301,300.0,2.3357517229989515,-4.736033612504827,-3.478793635807906,-3.952116366184146,4.527081209698693,310.10611130253693,372.9037660494298,75.72723635519436,64.53415796616642,0.4879800746905683,0.006431903900388752,646.5536315689014,50.0,0.004621720667390373,3.674267292759191e+17,FCC,6.185758997078228,3.6336519499895488,456.23646246600265,0.4561911381607342,7.361324774056224,21.672451145198277
Graphene Quantum Dots,Quantum Dot,0.6091435607360789,94.49853603993886,304.85066860715557,,525.0,3.0,15,28.274333882308138,14.137166941154067,1.1978979139217203,0.9632941774223065,315.0,10.36844503180417,-4.269792232902107,-4.184593133553486,-3.535401472880693,5.2221655763734605,460.6860135406048,455.73619495248397,51.75365961413965,40.010615101976015,0.5700007504766376,-0.05439095186317873,307.67174208458084,52.5,0.0006835441842346897,4.503231747582802e+17,Wurtzite,3.012618487408226,18.00429469329391,334.3206039048048,0.8778010445412625,9.161589418773865,9.713024132328957
Graphene Quantum Dots,Quantum Dot,0.4524715784220219,85.49853603993886,304.85066860715557,,475.0,3.0,15,28.274333882308138,14.137166941154067,1.2843333585287924,1.2996717999787106,285.0,7.206741726442087,-3.7001523312161315,-4.0086137530933845,-4.807264563422663,5.485766424114827,579.0878990758604,596.5525027936172,283.35929847288355,3.0298114212522043,0.5738228366188055,-0.058549781207656706,695.9957639516801,47.5,0.0079350700048529,6.204343667737391e+17,Zinc Blende,5.3753483992736575,5.693815920997029,542.3005323427819,0.38611008236194216,7.371891267365312,4.257799125541645
Silicon (Si),Quantum Dot,1.2834252678707216,39.99853603993885,16.850668607155555,,1400.0,2.4000000000000004,10,18.095573684677213,7.238229473870886,1.123902068240121,2.318536345332522,300.0,5.520408746236429,-5.017377514820637,-3.1606391449035547,-4.393251858706289,3.9544857800217166,369.9847507110377,635.5949519948181,118.146507511994,18.75709823497763,1.2707011699124053,0.5941570601596802,423.8720200921373,140.0,0.0032301863232090024,3.124052104777484e+17,Zinc Blende,5.8484480946134685,9.021825267368046,492.4802712535528,0.6953129330357922,4.526982414807754,7.254576149951365
Silicon (Si),Quantum Dot,1.160092777027132,41.99853603993885,16.850668607155555,,1470.0,2.4000000000000004,10,18.095573684677213,7.238229473870886,1.514255445416699,1.4064509410477009,315.0,7.691758306388453,-4.943170341039886,-4.224402130724047,-4.690122850509571,4.234075580947863,546.4109337420284,445.64812401534755,240.09764197865363,60.40226154676508,1.0637620684858184,0.6075302063565151,651.1448792948346,147.0,0.0033135937052305242,9.269730748008553e+17,Zinc Blende,6.323692139753602,14.779401067736572,361.81521923299806,0.06344763370584748,5.689320337656067,22.107769448188876
Silicon (Si),Quantum Dot,1.226434465957237,37.99853603993885,16.850668607155555,,1330.0,2.4000000000000004,10,18.095573684677213,7.238229473870886,1.3067312518434808,1.8820312404481438,285.0,9.888857797802599,-3.9826918888471665,-3.0346322122613953,-3.923407600081719,4.4658780636579305,342.57246707721913,608.4162160907333,101.30734244248072,62.553920509987336,1.205715831842819,0.6294534599687261,610.0146188680359,133.0,0.009923451806062378,3.5429736206373274e+17,Perovskite,6.735137806897622,17.499312102686083,408.3851188439882,0.2296090642550942,6.309381882698549,5.771822075636061
Silicon (Si),Quantum Dot,1.1754481858123649,39.99853603993885,19.850668607155555,,1400.0,3.0,10,28.274333882308138,14.137166941154067,1.0601306684319685,1.604166431207504,300.0,2.164321899464983,-3.5635273348778034,-3.8238209991267835,-4.397938021844882,3.671423084076536,563.6965578685933,353.19600400508637,247.43546789441942,86.0526160352964,1.0045462101993512,0.5143370461178441,305.2812445252064,140.0,0.006208925160720856,5.841407867311694e+17,HCP,3.8943903539047966,10.801348837592236,733.3841510866919,0.2983713526827153,2.7338237594212362,1.8797868113358156
Silicon (Si),Quantum Dot,1.2574332564198292,41.99853603993885,19.850668607155555,,1470.0,3.0,10,28.274333882308138,14.137166941154067,1.526722057032885,0.11950925034061416,315.0,3.4455895715324596,-6.49224071129661,-3.1467538031088824,-4.402924617622011,3.8504823588831867,401.70238177332,378.6459243786848,292.9610712464904,68.31623461401723,0.9971594274329939,0.6145497688228848,492.807665644972,147.0,0.0057848274346303415,2.3442666975384013e+17,HCP,5.237858759664848,8.93555010267749,300.55667340090537,0.5269324995281061,8.204129898814198,3.273049204951443
Silicon (Si),Quantum Dot,1.1993605962644542,37.99853603993885,19.850668607155555,,1330.0,3.0,10,28.274333882308138,14.137166941154067,1.4812175057017887,0.599104550636156,285.0,2.6491915882977994,-4.113692391753605,-3.0437935141171675,-4.571911761314894,4.3599026858604315,447.00037753611116,515.0577070342811,157.833542915221,26.3608856245777,1.086498481891279,0.6477758354840951,696.841922811743,133.0,0.0007293858646964838,6.312233052338463e+17,FCC,3.50079615480135,9.120939511790217,519.7818359235577,0.8920713284397482,4.26518312371394,19.153876802903802
Silicon (Si),Quantum Dot,1.1821071696119152,39.99853603993885,22.850668607155555,,1400.0,3.5999999999999996,10,40.71504079052371,24.42902447431422,1.3041385351110892,2.16476881370503,300.0,9.986463649474702,-5.383822699117776,-3.576648463039162,-3.8265691170799254,4.72626750964171,486.9062425082882,621.4522343021017,296.3418006679673,38.03622266925161,0.9384813228660663,0.539460246280872,662.9771110709328,140.0,0.007515590672900329,9.882808406279471e+17,FCC,5.040638987233301,8.289229810239574,753.4123151584613,0.744622680140794,2.472843258175141,22.544725798101688
Silicon (Si),Quantum Dot,1.1717939656175873,41.99853603993885,22.850668607155555,,1470.0,3.5999999999999996,10,40.71504079052371,24.42902447431422,0.8342508092165458,0.5903868364443492,315.0,5.940712435957526,-5.046817349649635,-2.903702182760192,-4.3823995788654235,4.318741641311021,416.6293993627285,578.0985041480982,260.89611537842933,35.61845935613522,0.9248931428974269,0.5033284406468871,610.6392559830728,147.0,0.0016683104129919485,1.4627257127260134e+17,BCC,5.740116508300401,6.701499184996297,652.7021401787056,0.39517073771783184,5.106088652968278,17.53416136189626
Silicon (Si),Quantum Dot,1.1896490667195132,37.99853603993885,22.850668607155555,,1330.0,3.5999999999999996,10,40.71504079052371,24.42902447431422,1.4467397997692326,2.102178508434142,285.0,9.321553749439161,-5.024819615013722,-3.733373200195662,-4.367642212722025,4.364652181710078,580.1268082350161,643.0501905079286,172.48738937372386,55.47262377528195,1.2937366599425013,0.6690528277041532,508.3891379945193,133.0,2.434928366504946e-05,3.918938041640472e+16,Wurtzite,4.165473581208657,3.2137373590123195,681.0570145024096,0.2742784265965501,4.741725757355199,17.621102831988505
Silicon (Si),Quantum Dot,1.169590954920722,39.99853603993885,27.350668607155555,,1400.0,4.5,10,63.61725123519331,47.71293842639498,1.5301129299039824,2.109174205028069,300.0,6.44150921991211,-3.6909274564406416,-2.5997047707662944,-3.696238763732765,3.6158560110851585,559.200547867779,488.6617650066315,84.27290443782071,59.449990929843764,0.9640592683260738,0.6700523269337493,464.5011042872849,140.0,0.009005575141389038,8.025212376434953e+17,Zinc Blende,5.542295740735145,7.485264226917668,334.4069631494258,0.36065349327941093,11.0966004549603,13.28504838945574
Silicon (Si),Quantum Dot,1.210839279086452,41.99853603993885,27.350668607155555,,1470.0,4.5,10,63.61725123519331,47.71293842639498,1.437628179358704,1.8012843990729024,315.0,6.725505633527015,-6.346138646821294,-4.3173263140170155,-4.558769299597344,4.024300290043122,397.1447959566285,418.10849544398707,164.11728351934192,61.24563328703318,0.9934623316275109,0.5216751454246527,616.1834572962325,147.0,0.0005053511251842935,4.486722708674498e+16,Zinc Blende,6.5596834508056725,12.917773632358264,624.9841920368793,0.6812634222092249,9.277082162096958,12.237596525392242
Silicon (Si),Quantum Dot,1.1317566017449312,37.99853603993885,27.350668607155555,,1330.0,4.5,10,63.61725123519331,47.71293842639498,0.9874434249682241,2.430763868839931,285.0,5.955620815309272,-5.374983812987879,-4.224890259293588,-4.451687107348938,5.4386642635096125,336.8279925902708,394.37388052138976,99.74161404507649,80.71149632663767,1.2474581351536442,0.6183393786964324,483.3049884362514,133.0,0.007989786389771748,5.289456655049345e+17,BCC,6.893886531141943,9.656399281134256,417.76713065217257,0.621908751631978,6.706063583915833,7.229440001024237
Perovskite (CsPbBr3),Quantum Dot,2.5252457306329292,84.99853603993886,204.85066860715557,,300.0,4.800000000000001,180,72.38229473870885,57.90583579096709,1.8013796134262428,2.0989959062740744,300.0,9.826492686386498,-3.9804965520507567,-3.457189233861672,-4.432064727398672,3.770587680519907,440.7420835571694,525.807656399174,67.97225870178093,88.32546642348355,2.1741417087521167,1.6299454530614708,322.302224263615,30.0,0.007049265444992956,3.676914962391435e+17,Wurtzite,6.68409894731936,3.9846749217726876,431.0407053134154,0.11919337308804757,10.204414396843172,18.556983662923574
Perovskite (CsPbBr3),Quantum Dot,2.4932984989660576,89.24853603993886,204.85066860715557,,315.0,4.800000000000001,180,72.38229473870885,57.90583579096709,1.4744515318750397,1.2777896843674195,315.0,7.15243894587501,-5.022988820685139,-4.408539660482482,-4.5372885893498465,5.078085301851704,452.1147074403499,645.1044072138718,124.7448548638652,52.73768303458592,2.242155402890508,1.7840972890692413,474.5505915555364,31.5,0.0031108835613757185,3.7649524964585626e+17,Perovskite,3.589898337658357,17.09846566574325,476.88120083691166,0.8906881857659897,10.697709223008493,1.2098790388644671
Perovskite (CsPbBr3),Quantum Dot,2.4590278939151364,80.74853603993886,204.85066860715557,,285.0,4.800000000000001,180,72.38229473870885,57.90583579096709,1.457722645223269,0.463315199197891,285.0,11.077759842633176,-5.33565718962207,-3.636569774624265,-3.4301725964371634,4.6282778983280455,543.7864627194963,518.0567667069171,228.07273591058743,15.57537060607108,2.13817829168606,1.7422298903324853,377.8491750266667,28.5,0.001649810382112315,2.741099459493246e+17,BCC,4.430608124516702,17.418829927047803,688.9182200767202,0.5102446777745996,9.508455049869587,17.083740635600364
Perovskite (CsPbBr3),Quantum Dot,2.3869223904442105,84.99853603993886,254.85066860715557,,300.0,6.0,180,113.09733552923255,113.09733552923254,1.851469756553778,2.341036047469618,300.0,6.523863109811726,-4.313459909191893,-4.4823685346558,-4.786043412313334,4.246407215545887,469.4474443567446,623.2808413483992,180.70804738079556,28.9732147206177,2.3297498445562783,1.6857754830892102,475.207066313965,30.0,0.008820163495942219,3.756011373457735e+17,Wurtzite,3.086803706422137,4.377258949726448,380.35765521724306,0.4586866249973546,10.512267822517462,1.9988972288577052
Perovskite (CsPbBr3),Quantum Dot,2.3520667313748502,89.24853603993886,254.85066860715557,,315.0,6.0,180,113.09733552923255,113.09733552923254,1.1530381098737634,1.9895176978881066,315.0,7.131384019826122,-5.509686850153938,-3.6077126831254454,-3.7716385502709215,4.20074043338144,389.0809383921211,583.158250854693,189.73679569520885,11.011267844261905,2.057964949905564,1.6590708262398248,521.4008580845018,31.5,0.000803467432678894,7.204949854852654e+17,FCC,3.6156548279853333,9.108206485451191,589.5578158225021,0.5166220746861506,2.6866315539646117,22.11143131377571
Perovskite (CsPbBr3),Quantum Dot,2.326657007889037,80.74853603993886,254.85066860715557,,285.0,6.0,180,113.09733552923255,113.09733552923254,1.08630705035248,1.595249205244754,285.0,3.5391880948661174,-3.53042205411521,-3.389473567042336,-3.6270434864957806,4.704058264138524,408.8496511704896,409.2501819040561,112.86734648084669,32.8179070436189,2.2074072753237624,1.7300569391585445,692.8260240558658,28.5,0.0020825601301734252,6.247643906562621e+17,FCC,6.557305792318465,18.131574636069665,317.47901918139075,0.7198321238148728,3.510939971656703,2.070544967956132
Perovskite (CsPbBr3),Quantum Dot,2.4392857629686406,84.99853603993886,304.85066860715557,,300.0,7.199999999999999,180,162.86016316209484,195.43219579451377,1.1326919451873267,0.22635497658979187,300.0,4.664366968749806,-3.81964023175031,-4.2481827974297515,-4.8278091068550815,3.891148283993433,452.9573105726207,589.5179420418533,230.4785469989869,64.80792782781293,2.236031022463401,1.6443852327958866,595.6702751259146,30.0,0.005591078391901672,2.283624909882318e+17,FCC,3.7135863236123985,6.249291131347814,607.4322540512487,0.4888103648338778,3.9213803137672336,21.9704648588308
Perovskite (CsPbBr3),Quantum Dot,2.406218962101572,89.24853603993886,304.85066860715557,,315.0,7.199999999999999,180,162.86016316209484,195.43219579451377,1.7862459979171679,1.3591480439594847,315.0,4.293479399474114,-3.775893408654071,-4.042682511474327,-4.547131669836447,4.412263874583598,302.0381154856601,601.3671628589955,263.60514665854,2.9970135050836118,2.1143862480639766,1.7841641531569699,471.8687885288343,31.5,0.009126376968180137,2.420059198207571e+17,BCC,3.290615926368348,16.627341261108977,581.3774640536171,0.06970262675014745,8.685279984261594,8.443975154447534
Perovskite (CsPbBr3),Quantum Dot,2.4973585311571784,80.74853603993886,304.85066860715557,,285.0,7.199999999999999,180,162.86016316209484,195.43219579451377,0.8074082733803721,2.0653339292803783,285.0,3.402087345693721,-5.623393253807703,-3.9299894793578494,-3.93295756431984,3.5912222807243364,307.189163638377,494.3606250362606,90.20418407931511,7.320275875369289,2.038215889656694,1.6650119922139572,502.1626244227533,28.5,0.0050889851773275084,2.654899944729696e+17,BCC,4.873689255529748,15.83905120671871,627.1744656492958,0.13723858037661907,10.255265503701,4.412697199662103
Perovskite (CsPbBr3),Quantum Dot,2.4278200714330658,84.99853603993886,379.85066860715557,,300.0,9.0,180,254.46900494077323,381.7035074111598,1.0281486560538793,0.2862659790947397,300.0,4.02757319373571,-4.444801940597895,-4.241272987608481,-3.918878918326811,4.148388431892117,302.35433513692413,622.0890181042996,61.295444643210836,90.41782100254237,2.3902502514233874,1.7844057178293673,418.39322385273016,30.0,0.008603777415212975,3.572387659149768e+17,Perovskite,4.095004845376607,9.445634912007302,720.4637093652743,0.7042593893643905,8.826168667447874,14.622580841215706
Perovskite (CsPbBr3),Quantum Dot,2.2889720798432145,89.24853603993886,379.85066860715557,,315.0,9.0,180,254.46900494077323,381.7035074111598,1.596878504363766,0.3603902126777687,315.0,9.915984307480468,-4.027508937232556,-2.597368438036909,-3.9444233648066946,4.497179000877089,515.76984657862,442.53588863123724,161.5504046835905,5.551382262416611,2.1486083342363873,1.605030750275263,527.4001834698204,31.5,0.006663665208977792,4.829902157160412e+17,HCP,4.563909965051206,17.649773451280318,440.25219244109724,0.26243161344040206,7.544921275660753,21.435357252309313
Perovskite (CsPbBr3),Quantum Dot,2.3126380002837696,80.74853603993886,379.85066860715557,,285.0,9.0,180,254.46900494077323,381.7035074111598,0.8720498425624059,1.9831516921121042,285.0,7.9756837594925685,-3.737730963268679,-4.191858126956408,-3.5211932088934526,4.335910830007757,420.0295602675176,550.9189476610982,139.71900758898497,18.105421595161015,2.164248537838617,1.783937933598836,678.6600406370545,28.5,0.008663856517195378,9.877393540182876e+17,Perovskite,6.7943929373271725,8.943360893255525,652.4320013099081,0.19309141551074327,6.176599885871975,12.431622359025695
Carbon Nanotube,Carbon,-0.027552449398203095,29.99853603993885,8.850668607155557,,1000.0,0.8,5,2.0106192982974678,0.26808257310632905,1.554707892866852,1.9957808503368173,300.0,4.329475145575179,-5.886667078190538,-3.8413543692485335,-4.132640330108087,5.365226241173672,334.2202925750401,546.2063980607519,174.13475113449897,83.04247029930241,0.1740670964509779,-0.51375824656478,461.56228552020445,100.0,0.0011431830032916919,4.997218636112907e+17,BCC,5.853075611950045,9.566003123026565,600.6164734074837,0.9200301891201557,10.063623843936528,12.10289298673325
Carbon Nanotube,Carbon,-0.04445317485242653,31.49853603993885,8.850668607155557,,1050.0,0.8,5,2.0106192982974678,0.26808257310632905,1.4139466695053207,2.0613280812277863,315.0,7.161805917504594,-5.750647510144189,-4.019029539199121,-3.7420214192798085,5.097015387895118,345.8896372442646,573.2957057326788,52.33304776327961,80.6523550569236,-0.11506660147622086,-0.5468903687128589,492.81084131757433,105.0,0.004624621442632462,2.244565141592181e+17,Perovskite,4.737885203827464,17.992413860303316,661.5014866405875,0.4768613470608908,4.7852576589388836,6.263140486362119
Carbon Nanotube,Carbon,0.05963463697160241,28.49853603993885,8.850668607155557,,950.0,0.8,5,2.0106192982974678,0.26808257310632905,1.926714115377724,1.4233200837559068,285.0,7.272261006951375,-4.853836922728477,-3.0887596823227055,-4.148339257654503,3.7604309094970794,464.7551851298961,456.2702378408484,183.49548506242178,38.62218314165261,0.02726842414822661,-0.5879949748488398,427.7505644036906,95.0,0.009333978328535308,6.735238487112067e+17,Wurtzite,6.071904635313869,3.153832809020831,709.8210727877611,0.34922493476939254,11.426034464214256,12.039086499237001
Carbon Nanotube,Carbon,-0.08742890973521067,29.99853603993885,9.850668607155557,,1000.0,1.0,5,3.141592653589793,0.5235987755982988,1.9966539810469432,1.204862958200534,300.0,3.5251921285663803,-5.963500024374934,-4.071361118893017,-4.495177624296602,5.174261483234607,567.5641336744027,378.52601171458,198.79090462044962,75.00755121034936,-0.00399798744957755,-0.4409119654759973,486.7893890006809,100.0,0.0060960331601314,2.6521371947949424e+17,HCP,6.240143248550565,11.694429210249453,473.33979594895965,0.07717623676739052,6.87101355165115,8.77514580510384
Carbon Nanotube,Carbon,-0.04830317230364489,31.49853603993885,9.850668607155557,,1050.0,1.0,5,3.141592653589793,0.5235987755982988,1.41120661263617,1.218406902521366,315.0,6.914453017954705,-4.923203497590698,-3.9546534556300292,-3.562371139242532,4.775519922779041,564.5756169055062,591.0383803956727,186.22903716499602,88.28312656606207,-0.021902128448629876,-0.46521806124476783,615.7699173210365,105.0,0.0029531621832743432,6.410140818417834e+17,HCP,5.6050645114222615,3.6491484184930734,618.1277902404032,0.19783554434428538,9.078946336451017,7.776949512051158
Carbon Nanotube,Carbon,-0.021225234249985497,28.49853603993885,9.850668607155557,,950.0,1.0,5,3.141592653589793,0.5235987755982988,0.9224326207835588,1.1277752116747852,285.0,5.890179253706436,-5.704626763369424,-2.5262116819635416,-4.887420096369179,4.89148940768785,535.2962413141981,405.2814694434229,292.13644014886074,96.84458405127049,0.07004625506031292,-0.4099608686605062,343.66109627435014,95.0,0.0034232419733491266,8.171797642604545e+17,HCP,4.550936932197804,4.144059752721082,538.7893854466845,0.7636801041150515,9.412891354554803,13.007462532841751
Carbon Nanotube,Carbon,0.023156192201513232,29.99853603993885,10.850668607155557,,1000.0,1.2,5,4.523893421169302,0.9047786842338602,1.521024169863015,1.9388811043041863,300.0,9.801737096373577,-5.8232301386472,-3.1338946933701632,-4.512157666637978,5.07360008461071,426.22764974859587,459.60239715646156,155.92772402021473,28.088684162249056,0.031120278115439992,-0.5710214286289781,590.1894789494695,100.0,0.0033858581532602745,4.2134755315912666e+17,HCP,3.2249342765069224,18.54715486622167,526.3883063330328,0.23635881386983165,8.896797497122371,2.966461983386348
Carbon Nanotube,Carbon,-0.04322061503425557,31.49853603993885,10.850668607155557,,1050.0,1.2,5,4.523893421169302,0.9047786842338602,1.187139793542621,0.44703106213084554,315.0,8.101558769526385,-5.893095240460257,-3.630669472970621,-4.720872869613561,4.449108667156024,413.3500447833067,626.3497813151846,222.58538939223652,36.40482473862902,-0.16484185758205833,-0.5500794536857563,305.5362632986004,105.0,0.001857774845207854,7.382486712451135e+17,BCC,5.149168563329464,7.25508422743341,325.5564838402684,0.4299450150634016,2.0306740411909967,4.031044482527367
Carbon Nanotube,Carbon,0.06670963811898309,28.49853603993885,10.850668607155557,,950.0,1.2,5,4.523893421169302,0.9047786842338602,1.8154968990400893,1.9186996404069256,285.0,8.120865039893824,-5.258578103841151,-4.308505245915349,-4.095128511378172,5.331665505153387,303.61736819595535,551.9707743695379,263.7619636190457,86.48878365449148,-0.03446146116351337,-0.4840053059505187,586.957042683961,95.0,0.003368693582308583,6.643708091005971e+17,Perovskite,6.760100197844207,19.442539548600827,399.2009173089033,0.8646483981662685,11.774903065240407,13.930152671999457
Carbon Nanotube,Carbon,-0.040552968823992765,29.99853603993885,12.350668607155557,,1000.0,1.5,5,7.0685834705770345,1.7671458676442584,1.0463456999721799,1.9094315741997974,300.0,6.672575727652326,-5.075409672113661,-4.424570360566599,-3.780269630977691,4.198222031368131,492.45678692027843,420.75386758917375,168.9183145253637,92.32859288208232,0.0657476497314966,-0.5958531897695911,505.9728852762516,100.0,0.006865007654462201,2.2975774141906224e+17,FCC,3.9519204140852238,19.602563221757755,461.2420992974398,0.3909281344994894,7.942751086995872,15.03241563012004
Carbon Nanotube,Carbon,0.06643934603459635,31.49853603993885,12.350668607155557,,1050.0,1.5,5,7.0685834705770345,1.7671458676442584,1.016405150817081,0.35849820371483876,315.0,2.4636024703722894,-5.411835023776564,-3.7700378295099224,-4.503477322820612,5.350799197692378,359.56577134889733,624.6734647085211,245.2686611260119,68.93912131552149,0.1393742161062166,-0.5393406799966479,506.75637981250094,105.0,0.003413202561954,2.3401225106230032e+17,Wurtzite,6.00701071760257,2.1134370249746257,428.89704637381874,0.44029453524713963,3.2207210094529453,17.354544399157255
Carbon Nanotube,Carbon,-0.10360445083329076,28.49853603993885,12.350668607155557,,950.0,1.5,5,7.0685834705770345,1.7671458676442584,1.5388148229557137,0.7980777211139,285.0,8.826205718877397,-4.17205900824251,-3.047798702234883,-3.700164723850726,4.860376143334708,505.97242120984987,420.18617735936715,95.23797986565569,80.60305519636154,-0.049915157437173535,-0.48755005337885826,307.1144522314237,95.0,0.005459276549488868,3.543585262896021e+17,HCP,4.495785121225293,13.270984042217117,590.6893149008188,0.32982198381986916,3.8946956614518773,17.67637170853556
Molybdenum Disulfide (MoS2),TMD,2.0112141017838026,74.99853603993886,148.85066860715557,,200.0,1.6,30,8.042477193189871,2.1446605848506324,1.85873462237585,0.2600779078223206,300.0,9.47224602940015,-4.268886754328626,-2.912956881627731,-4.228990535039511,4.895780401394148,395.9389806064283,380.8284413741779,247.85916936891587,31.28335005044304,1.8966213935598057,1.313719650910425,637.6242654312734,20.0,0.007971226376055879,9.124952268302685e+17,BCC,3.305967889265829,17.992761927477545,769.4850049136717,0.45409859072771874,4.280819650760472,3.046808893261824
Molybdenum Disulfide (MoS2),TMD,2.0407734553676087,78.74853603993886,148.85066860715557,,210.0,1.6,30,8.042477193189871,2.1446605848506324,1.2387803962538835,2.105493687642416,315.0,9.934000177204918,-4.654390164309755,-3.5153589821436917,-4.4284655743765615,3.962419242541139,420.0461081804907,568.3621334819061,200.24191102218114,4.523658683464095,1.8445838400335768,1.2647523728744057,410.7130865933606,21.0,0.0014092155921318955,3.6792121479409645e+17,FCC,4.624734057714695,5.153451759037173,725.8588297042243,0.47902348584696913,11.386779754498658,5.539085012172995
